,Brand,ModelName,ModelID,Color,Transmission,mileage,Price,bodyTypeName,FuelType,SellerState,MSRP,DaysOnMarket,OwnerCount,AccidentCount,Alloy Wheels,Backup Camera,Bluetooth,Heated Seats,Navigation System,Leather Seats,Blind Spot Monitoring,Sunroof/Moonroof,Remote Start,CarPlay,Android Auto,Parking Sensors,Adaptive Cruise Control,YearOld,id
1970,Honda,Passport,d593,WHITE,Automatic,39780.0,36844.0,SUV / Crossover,Gasoline,MO,,85,2.0,0.0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,1970
1971,Ford,Escape,d330,SILVER,Automatic,64053.0,24884.0,SUV / Crossover,Gasoline,KY,25975.0,7,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,3,1971
1972,Honda,Pilot,d594,BLACK,Automatic,99268.0,16999.0,SUV / Crossover,Gasoline,MO,,23,1.0,0.0,0,1,1,0,1,0,0,1,0,0,0,0,0,11,1972
1973,Nissan,Altima,d237,SILVER,CVT,61345.0,23995.0,Sedan,Gasoline,KY,23995.0,7,1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1973
1974,Dodge,Journey,d1135,BLACK,Automatic,58102.0,26621.0,SUV / Crossover,Gasoline,MO,,56,2.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1974
1975,Dodge,Charger,d733,BLACK,Automatic,40362.0,38995.0,Sedan,Gasoline,KY,38995.0,40,1.0,1.0,1,1,1,0,0,0,1,1,1,0,0,0,0,2,1975
1976,Chevrolet,Silverado 1500,d630,SILVER,Automatic,26886.0,46871.0,Pickup Truck,Gasoline,MO,,240,1.0,0.0,0,1,1,1,0,1,0,0,1,1,1,0,0,4,1976
1977,Nissan,Altima,d237,SILVER,CVT,62464.0,23995.0,Sedan,Gasoline,KY,23995.0,7,1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1977
1978,Jeep,Wrangler Unlimited,d2412,UNKNOWN,Automatic,67302.0,40990.0,SUV / Crossover,Gasoline,KY,,103,1.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,1978
1979,Nissan,Altima,d237,GRAY,CVT,117888.0,17900.0,Sedan,Gasoline,KY,19900.0,29,2.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1979
1980,Chevrolet,Silverado 1500,d630,RED,Automatic,40879.0,41900.0,Pickup Truck,Gasoline,KY,40900.0,355,1.0,0.0,0,1,1,1,1,0,0,0,1,1,1,0,0,2,1980
1981,Toyota,Tacoma,d311,WHITE,Automatic,46487.0,39451.0,Pickup Truck,Gasoline,MO,,260,1.0,0.0,0,1,1,0,1,0,1,0,0,0,0,0,1,4,1981
1982,Toyota,Highlander,d298,WHITE,Automatic,37947.0,29498.0,SUV / Crossover,Gasoline,IL,,25,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,4,1982
1983,Land Rover,Defender,d151,BLUE,Automatic,2532.0,71990.0,SUV / Crossover,Gasoline,IL,71990.0,22,1.0,0.0,1,1,1,1,1,0,1,1,0,1,1,0,0,2,1983
1984,Chevrolet,Silverado 1500,d630,WHITE,Automatic,114396.0,18995.0,Pickup Truck,Flex Fuel Vehicle,IL,,17,2.0,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,8,1984
1985,Jeep,Wrangler Unlimited,d2412,BLACK,Automatic,59165.0,32495.0,SUV / Crossover,Gasoline,IL,,133,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,6,1985
1986,Volkswagen,Golf GTI,d199,WHITE,Manual,33345.0,26395.0,Hatchback,Gasoline,IL,,92,1.0,0.0,1,1,1,1,0,0,0,1,0,1,0,0,0,4,1986
1987,Chevrolet,Silverado 1500,d630,SILVER,Automatic,48942.0,39900.0,Pickup Truck,Gasoline,IL,,58,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1987
1988,Toyota,Corolla,d295,WHITE,Automatic,55505.0,18695.0,Sedan,Gasoline,IL,,176,1.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1988
1989,Jaguar,F-TYPE,d2209,BLACK,Automatic,51118.0,55000.0,Coupe,Gasoline,IL,,96,1.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0,4,1989
1990,Nissan,Rogue Sport,d2513,SILVER,CVT,50147.0,21495.0,SUV / Crossover,Gasoline,IL,,62,2.0,0.0,1,1,1,0,0,0,1,0,0,1,1,0,0,3,1990
1991,Chevrolet,Tahoe,d639,WHITE,N/A,30240.0,64900.0,SUV / Crossover,Gasoline,IL,,7,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1991
1992,Ford,F-150,d337,BLUE,Automatic,45365.0,36257.0,Pickup Truck,Gasoline,IL,38990.0,4,1.0,0.0,1,1,0,0,1,0,0,1,1,0,0,0,0,5,1992
1993,Chevrolet,Malibu,d622,GOLD,Automatic,122324.0,10477.0,Sedan,Gasoline,IL,,7,1.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,1993
1994,Audi,Q5,d1988,GRAY,Automatic,41259.0,18693.0,SUV / Crossover,Gasoline,IL,,114,2.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1994
1995,Lincoln,MKZ,d974,BROWN,Automatic,11106.0,32000.0,Sedan,Gasoline,IL,,66,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,1,1,3,1995
1996,Lexus,RX Hybrid,d2053,SILVER,CVT,45863.0,41728.0,SUV / Crossover,Hybrid,IL,47732.0,263,2.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,1,5,1996
1997,Volvo,XC60,d1629,BLACK,Automatic,28130.0,46855.0,SUV / Crossover,Gasoline,IL,49996.0,162,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1997
1998,Nissan,Murano,d243,BLACK,N/A,35090.0,27888.0,SUV / Crossover,Gasoline,IL,,254,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,0,0,5,1998
1999,Chevrolet,Silverado 1500,d630,BLUE,Automatic,84696.0,32000.0,Pickup Truck,Gasoline,IL,,100,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,3,1999
2000,Hyundai,Santa Fe Sport,d2383,BLUE,Automatic,84423.0,16999.0,SUV / Crossover,Gasoline,IL,,126,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,2000
2001,INFINITI,Q50,d2207,GRAY,N/A,81299.0,17620.0,Sedan,Gasoline,IL,,76,2.0,0.0,0,0,1,0,1,1,0,1,0,0,0,0,0,8,2001
2002,Chevrolet,Malibu,d622,SILVER,Automatic,12219.0,21152.0,Sedan,Gasoline,IL,,8,1.0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,4,2002
2003,Jeep,Compass,d905,RED,Automatic,15327.0,30995.0,SUV / Crossover,Gasoline,IL,,131,1.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2003
2004,Toyota,FJ Cruiser,d826,UNKNOWN,Automatic,109739.0,27700.0,SUV / Crossover,Gasoline,IL,,85,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2004
2005,Toyota,Tacoma,d311,RED,Automatic,25388.0,37500.0,Pickup Truck,Gasoline,IL,,229,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,2005
2006,BMW,i3,d2263,BLUE,Automatic,9699.0,32995.0,Wagon,Gasoline,IL,,50,1.0,1.0,1,1,1,1,1,0,0,0,0,1,0,0,0,3,2006
2007,Porsche,911,d404,WHITE,Automatic,7464.0,94995.0,Coupe,Gasoline,IL,,99,1.0,0.0,1,1,0,0,1,0,0,1,0,1,0,0,0,5,2007
2008,Toyota,RAV4,d306,UNKNOWN,Automatic,160939.0,9900.0,SUV / Crossover,Gasoline,IL,,1,1.0,2.0,1,1,1,1,1,0,0,1,0,0,0,0,0,11,2008
2009,Honda,CR-V,d589,RED,CVT,16815.0,28000.0,SUV / Crossover,Gasoline,IL,,5,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2009
2010,Honda,Accord,d585,RED,CVT,4730.0,31000.0,Sedan,Gasoline,IL,,16,1.0,0.0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,2010
2011,Jeep,Grand Cherokee,d490,GRAY,Automatic,87002.0,20888.0,SUV / Crossover,Diesel,IL,,25,2.0,1.0,1,1,1,1,1,1,1,1,1,0,0,1,1,8,2011
2012,Honda,Civic,d586,SILVER,CVT,14963.0,24000.0,Sedan,Gasoline,IL,,2,1.0,0.0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,2012
2013,GMC,Acadia,d925,BLACK,Automatic,4466.0,41500.0,SUV / Crossover,Gasoline,IL,,5,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2013
2014,Lincoln,MKC,d2259,SILVER,Automatic,91730.0,17495.0,SUV / Crossover,Gasoline,IL,,67,2.0,0.0,1,1,1,1,1,1,0,0,1,0,0,1,1,7,2014
2015,Jaguar,F-TYPE,d2209,GRAY,Automatic,9340.0,78697.0,Coupe,Gasoline,IL,,143,1.0,0.0,0,1,1,1,1,1,1,0,1,0,0,1,0,4,2015
2016,Nissan,Maxima,d242,GRAY,CVT,7542.0,36495.0,Sedan,Gasoline,IL,,35,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,3,2016
2017,Nissan,Sentra,d249,BLACK,CVT,13417.0,22295.0,Sedan,Gasoline,IL,,60,1.0,0.0,1,1,1,0,0,0,1,0,1,1,1,1,1,2,2017
2018,Jaguar,XF,d1136,UNKNOWN,Automatic,35594.0,30697.0,Sedan,Gasoline,IL,,110,1.0,0.0,0,1,1,1,1,1,1,1,0,0,0,1,0,5,2018
2019,BMW,X1,d2160,SILVER,Automatic,32550.0,27400.0,SUV / Crossover,Gasoline,IL,,79,1.0,0.0,1,1,1,1,0,1,0,1,0,0,0,0,0,5,2019
2020,Mazda,CX-5,d2133,BLUE,Automatic,44653.0,26950.0,SUV / Crossover,Gasoline,IL,,45,,0.0,0,1,1,1,1,0,1,1,1,0,0,0,0,5,2020
2021,Ford,F-150,d337,BLACK,Automatic,33681.0,39895.0,Pickup Truck,Gasoline,IL,,125,1.0,0.0,1,1,1,0,1,0,0,0,1,0,0,0,0,4,2021
2022,Honda,Pilot,d594,GRAY,Automatic,35180.0,36994.0,SUV / Crossover,Gasoline,IL,,210,1.0,0.0,1,1,1,1,0,1,1,1,1,1,1,0,1,3,2022
2023,Ford,Flex,d1049,SILVER,Automatic,57280.0,30495.0,SUV / Crossover,Gasoline,IL,,43,2.0,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2023
2024,Nissan,Kicks,d2660,BLACK,N/A,11016.0,25486.0,SUV / Crossover,Gasoline,IL,,95,1.0,0.0,1,1,1,1,0,0,1,1,1,1,1,1,0,2,2024
2025,Chevrolet,Silverado 1500,d630,WHITE,Automatic,34134.0,32999.0,Pickup Truck,Gasoline,IL,,21,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2025
2026,Chevrolet,Silverado 1500,d630,RED,Automatic,24809.0,44891.0,Pickup Truck,Gasoline,IL,48990.0,264,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,3,2026
2027,Dodge,Challenger,d894,GRAY,Manual,21875.0,38995.0,Coupe,Gasoline,IL,,7,2.0,0.0,1,1,1,0,1,0,0,1,0,0,0,1,0,6,2027
2028,Lexus,GX,d2063,SILVER,Automatic,38266.0,53498.0,SUV / Crossover,Gasoline,IL,,80,1.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,1,2,2028
2029,Ford,F-150,d337,WHITE,Automatic,58978.0,37327.0,Pickup Truck,Gasoline,IL,,229,2.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2029
2030,Nissan,Rogue,d1047,SILVER,CVT,89803.0,17991.0,SUV / Crossover,Gasoline,IL,,12,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2030
2031,Ford,Escape,d330,WHITE,Automatic,18937.0,28495.0,SUV / Crossover,Gasoline,IL,,47,,0.0,1,1,1,1,0,1,0,0,1,1,1,1,0,4,2031
2032,Nissan,Rogue Sport,d2513,WHITE,CVT,27236.0,31550.0,SUV / Crossover,Gasoline,IL,,66,,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2032
2033,RAM,1500,d2110,RED,Automatic,124964.0,25986.0,Pickup Truck,Gasoline,IL,,54,2.0,0.0,0,1,1,1,1,1,0,0,1,0,0,0,0,9,2033
2034,Ford,Explorer,d334,RED,Automatic,33465.0,46995.0,SUV / Crossover,Gasoline,IL,,124,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2034
2035,Cadillac,Escalade,d142,WHITE,Automatic,105269.0,38896.0,SUV / Crossover,Gasoline,IL,39996.0,22,2.0,0.0,1,1,1,1,1,1,1,1,1,0,0,1,0,7,2035
2036,Chevrolet,Silverado 1500,d630,BLACK,Automatic,111192.0,35553.0,Pickup Truck,Gasoline,IL,,96,2.0,0.0,1,1,1,1,1,1,0,0,0,1,0,1,0,5,2036
2037,GMC,Terrain,d2042,WHITE,Automatic,52664.0,30000.0,SUV / Crossover,Gasoline,IL,,62,1.0,1.0,1,1,1,1,0,1,0,0,1,1,1,0,0,2,2037
2038,Honda,CR-V,d589,UNKNOWN,CVT,71985.0,22991.0,SUV / Crossover,Gasoline,IA,25995.0,28,2.0,1.0,1,1,1,1,0,1,0,1,0,0,0,0,1,7,2038
2039,Honda,CR-V,d589,BLACK,Automatic,132870.0,13237.0,SUV / Crossover,Gasoline,IA,,70,3.0,0.0,1,0,0,1,1,0,0,1,0,0,0,0,0,11,2039
2040,Ford,F-150,d337,SILVER,Automatic,99768.0,29990.0,Pickup Truck,Flex Fuel Vehicle,IL,,6,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2040
2041,Honda,Civic,d586,BLACK,CVT,29488.0,19386.0,Sedan,Gasoline,IA,21851.0,32,2.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,7,2041
2042,Ford,F-150,d337,BLACK,Automatic,41756.0,41885.0,Pickup Truck,Gasoline,IA,,124,1.0,0.0,1,1,1,1,0,0,0,0,0,1,1,0,0,3,2042
2043,Volkswagen,ID.4,d3098,BLACK,Automatic,8603.0,43912.0,SUV / Crossover,Electric,IA,51853.0,51,1.0,0.0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,2043
2044,Chevrolet,Equinox,d616,GRAY,Automatic,29059.0,26259.0,SUV / Crossover,Gasoline,IL,,114,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,2044
2045,Jeep,Wrangler,d494,WHITE,Automatic,82125.0,25988.0,SUV / Crossover,Gasoline,IL,,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2045
2046,Chevrolet,Silverado 1500,d630,GRAY,Automatic,52759.0,38990.0,Pickup Truck,Gasoline,IL,,42,1.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,0,4,2046
2047,Jeep,Cherokee,d488,BLUE,Automatic,42603.0,24221.0,SUV / Crossover,Gasoline,IL,24221.0,48,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0,0,4,2047
2048,Toyota,RAV4,d306,BLUE,Automatic,137976.0,18500.0,SUV / Crossover,Gasoline,IL,,50,1.0,0.0,1,1,0,0,1,0,1,1,0,0,0,0,0,7,2048
2049,Toyota,Tacoma,d311,GRAY,Automatic,31785.0,39240.0,Pickup Truck,Gasoline,IL,39240.0,70,2.0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,1,4,2049
2050,Nissan,Murano,d243,GRAY,CVT,46381.0,36975.0,SUV / Crossover,Gasoline,IL,,22,1.0,1.0,1,1,1,1,1,1,1,1,1,0,0,0,1,3,2050
2051,Chevrolet,Silverado 1500,d630,SILVER,Automatic,24725.0,36975.0,Pickup Truck,Flex Fuel Vehicle,IL,,62,2.0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,3,2051
2052,Chevrolet,Silverado 1500,d630,RED,Automatic,178700.0,19990.0,Pickup Truck,Flex Fuel Vehicle,IL,,48,2.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,8,2052
2053,Buick,Envision,d2398,RED,Automatic,64233.0,27988.0,SUV / Crossover,Gasoline,IL,,13,1.0,0.0,1,1,1,1,0,1,1,0,1,1,1,1,0,4,2053
2054,Chevrolet,Suburban,d638,UNKNOWN,Automatic,156540.0,27999.0,SUV / Crossover,Flex Fuel Vehicle,IL,,67,3.0,0.0,1,1,0,1,1,1,1,1,1,0,0,1,1,7,2054
2055,Toyota,Tacoma,d311,BLUE,Automatic,95384.0,30994.0,Pickup Truck,Gasoline,IA,34075.0,37,2.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,5,2055
2056,Nissan,Pathfinder,d245,WHITE,CVT,37778.0,32995.0,SUV / Crossover,Gasoline,MO,,4,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,0,1,4,2056
2057,Nissan,Rogue,d1047,BLACK,CVT,92339.0,21977.0,SUV / Crossover,Gasoline,MO,,253,1.0,0.0,0,1,1,0,0,0,1,0,0,1,1,0,0,3,2057
2058,Ford,Mustang,d2,BLUE,Automatic,5327.0,29520.0,Coupe,Gasoline,MO,,27,1.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,2,2058
2059,Toyota,Corolla,d295,UNKNOWN,CVT,30704.0,23597.0,Sedan,Gasoline,MO,,59,1.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2059
2060,Nissan,Rogue,d1047,BLUE,CVT,21360.0,27444.0,SUV / Crossover,Gasoline,IL,,48,1.0,0.0,1,1,1,1,0,1,1,0,0,1,1,0,0,2,2060
2061,Nissan,Kicks,d2660,BLACK,CVT,17879.0,26994.0,SUV / Crossover,Gasoline,IL,,70,1.0,0.0,1,1,1,0,0,0,1,0,1,1,1,1,0,2,2061
2062,Ford,F-150,d337,BLACK,Automatic,35674.0,36995.0,Pickup Truck,Gasoline,IL,,25,1.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2062
2063,Chevrolet,Silverado 1500,d630,WHITE,Automatic,12987.0,50975.0,Pickup Truck,Diesel,IL,,134,1.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,2063
2064,Ford,F-150,d337,SILVER,Automatic,32680.0,39991.0,Pickup Truck,Gasoline,IL,43990.0,279,1.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,4,2064
2065,Nissan,Altima,d237,BLACK,CVT,11620.0,26250.0,Sedan,Gasoline,MO,,350,,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2065
2066,Chevrolet,Corvette,d1,BLACK,Automatic,32935.0,51940.0,Coupe,Gasoline,MO,,182,2.0,0.0,1,1,1,0,1,1,0,0,1,0,0,0,0,6,2066
2067,Jeep,Cherokee,d488,BLUE,Automatic,13969.0,26500.0,SUV / Crossover,Gasoline,MO,,60,,0.0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,2067
2068,Ford,F-150,d337,RED,Automatic,10259.0,65685.0,Pickup Truck,Hybrid,MO,,36,1.0,0.0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,2068
2069,Jeep,Wrangler Unlimited,d2412,BLACK,Automatic,56057.0,37750.0,SUV / Crossover,Gasoline,MO,,140,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2069
2070,Jeep,Wrangler Unlimited,d2412,GREEN,Automatic,154550.0,23995.0,SUV / Crossover,Gasoline,MO,,68,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,9,2070
2071,Dodge,Durango,d651,SILVER,Automatic,76393.0,37877.0,SUV / Crossover,Gasoline,MO,,124,2.0,0.0,1,1,1,1,1,1,0,1,1,1,1,0,0,4,2071
2072,Nissan,Pathfinder,d245,GRAY,CVT,6663.0,31994.0,SUV / Crossover,Gasoline,IL,,11,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2072
2073,Hyundai,Santa Fe,d94,BLUE,Automatic,45430.0,29990.0,SUV / Crossover,Gasoline,MO,,40,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2073
2074,Dodge,Charger,d733,BLACK,Automatic,25224.0,44567.0,Sedan,Gasoline,MO,,37,2.0,1.0,1,1,1,1,0,0,0,1,1,1,1,0,0,3,2074
2075,Toyota,Camry,d292,GRAY,Automatic,23797.0,21750.0,Sedan,Gasoline,MO,,91,3.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,5,2075
2076,Nissan,Rogue,d1047,GRAY,Automatic,5685.0,29133.0,SUV / Crossover,Gasoline,MO,,52,1.0,0.0,1,1,1,1,1,0,1,0,1,0,0,0,0,2,2076
2077,Nissan,Altima,d237,GRAY,CVT,35706.0,27995.0,Sedan,Gasoline,MO,,19,1.0,0.0,1,1,1,1,0,0,1,1,1,0,0,0,1,3,2077
2078,Chevrolet,Sonic,d2112,BLUE,Automatic,75815.0,14500.0,Sedan,Gasoline,MO,,27,1.0,0.0,0,1,1,0,1,0,0,0,1,0,0,1,0,5,2078
2079,Hyundai,Tucson,d98,RED,Automatic,11477.0,27995.0,SUV / Crossover,Gasoline,MO,,51,1.0,0.0,1,1,1,1,0,0,1,0,1,0,0,0,0,3,2079
2080,Dodge,Charger,d733,RED,Automatic,28007.0,33495.0,Sedan,Gasoline,MO,41035.0,115,1.0,2.0,0,1,1,1,0,0,0,0,1,1,1,1,0,4,2080
2081,Mitsubishi,Outlander,d429,BLACK,Automatic,75548.0,23995.0,SUV / Crossover,Gasoline,MO,,120,1.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,4,2081
2082,Chevrolet,Blazer,d602,RED,Automatic,1535.0,37229.0,SUV / Crossover,Gasoline,MO,,111,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,2082
2083,Dodge,Charger,d733,BLACK,Automatic,63208.0,25495.0,Sedan,Gasoline,MO,,101,1.0,0.0,1,1,1,0,0,0,0,0,1,1,1,1,0,3,2083
2084,Chevrolet,Camaro,d606,WHITE,Automatic,81166.0,32995.0,Coupe,Gasoline,MO,,121,1.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,6,2084
2085,Ford,Explorer,d334,GRAY,Automatic,92823.0,27995.0,SUV / Crossover,Gasoline,MO,,174,1.0,0.0,0,1,1,0,1,1,0,0,0,0,0,0,0,4,2085
2086,Cadillac,XTS,d2141,BLACK,Automatic,66311.0,24977.0,Sedan,Gasoline,MO,,65,2.0,0.0,1,1,1,1,1,1,0,0,1,1,0,1,0,6,2086
2087,Hyundai,Tucson,d98,BROWN,Automatic,16431.0,29495.0,SUV / Crossover,Gasoline,MO,,188,1.0,0.0,1,1,1,1,0,1,1,0,1,1,1,0,0,2,2087
2088,Nissan,Murano,d243,GRAY,CVT,31420.0,27397.0,SUV / Crossover,Gasoline,MO,,204,1.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,2088
2089,Buick,Encore,d2128,BLACK,Automatic,95465.0,13788.0,SUV / Crossover,Gasoline,MO,,68,3.0,0.0,1,1,1,0,1,0,1,1,1,0,0,0,0,6,2089
2090,Mitsubishi,Mirage,d426,WHITE,Manual,46456.0,7900.0,Hatchback,Gasoline,MO,,141,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2090
2091,Nissan,Armada,d238,SILVER,Automatic,37011.0,35500.0,SUV / Crossover,Gasoline,MO,,77,1.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,1,3,2091
2092,Chevrolet,Silverado 1500,d630,WHITE,Automatic,204119.0,13995.0,Pickup Truck,Flex Fuel Vehicle,MO,,5,2.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,8,2092
2093,Volvo,XC90,d523,UNKNOWN,Automatic,40507.0,43250.0,SUV / Crossover,Gasoline,MO,,327,2.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2093
2094,Honda,Passport,d593,GRAY,Automatic,4001.0,34500.0,SUV / Crossover,Gasoline,MO,,55,,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,2094
2095,Mazda,CX-5,d2133,GRAY,Automatic,17447.0,32990.0,SUV / Crossover,Diesel,MO,,77,2.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,1,3,2095
2096,Subaru,Impreza,d375,BLUE,Manual,25252.0,20988.0,Hatchback,Gasoline,MO,,114,2.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,2096
2097,Jeep,Cherokee,d488,BLUE,Automatic,44718.0,28750.0,SUV / Crossover,Gasoline,MO,,37,1.0,0.0,1,1,1,1,1,1,1,0,1,1,1,0,0,3,2097
2098,Chevrolet,Silverado 1500,d630,BLACK,Automatic,19070.0,52888.0,Pickup Truck,Gasoline,IL,,21,1.0,0.0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,2098
2099,Jeep,Cherokee,d488,BLACK,Automatic,113104.0,18900.0,SUV / Crossover,Gasoline,MO,,88,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,6,2099
2100,Dodge,Charger,d733,GRAY,Automatic,46192.0,28000.0,Sedan,Gasoline,MO,,62,1.0,0.0,1,1,1,0,0,0,0,0,1,1,1,0,0,3,2100
2101,Chevrolet,Tahoe,d639,WHITE,Automatic,143167.0,29990.0,SUV / Crossover,Flex Fuel Vehicle,MO,,85,3.0,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,7,2101
2102,Chevrolet,Silverado 1500,d630,RED,Automatic,95452.0,37998.0,Pickup Truck,Gasoline,MO,,43,3.0,0.0,1,1,1,1,1,1,0,0,1,1,0,1,0,5,2102
2103,Hyundai,Elantra,d92,BLUE,Automatic,126253.0,14225.0,Sedan,Gasoline,MO,,88,1.0,0.0,1,1,1,1,0,0,1,1,0,0,0,0,0,5,2103
2104,Ford,F-150,d337,SILVER,Automatic,81893.0,30000.0,Pickup Truck,Flex Fuel Vehicle,MO,,114,3.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2104
2105,GMC,Sierra 1500,d116,UNKNOWN,Automatic,84127.0,35875.0,Pickup Truck,Gasoline,IL,,185,2.0,1.0,1,1,1,1,1,1,0,1,1,0,0,1,0,5,2105
2106,Mercedes-Benz,GLC-Class,d2361,GRAY,Automatic,40076.0,39900.0,SUV / Crossover,Gasoline,MO,,391,1.0,0.0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,2106
2107,Chevrolet,Equinox,d616,GRAY,Automatic,46880.0,24777.0,SUV / Crossover,Gasoline,IL,24777.0,41,1.0,0.0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,2107
2108,Dodge,Charger,d733,BLACK,Automatic,15793.0,45900.0,Sedan,Gasoline,MO,,232,1.0,0.0,1,1,1,1,0,0,0,0,1,1,1,0,0,3,2108
2109,Chrysler,Pacifica,d177,BLUE,Automatic,65501.0,29993.0,Minivan,Gasoline,IL,,30,1.0,0.0,1,1,1,1,0,0,1,0,1,1,1,0,0,3,2109
2110,Ford,F-150,d337,WHITE,Automatic,149175.0,27992.0,Pickup Truck,Gasoline,MO,,33,2.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,7,2110
2111,Ford,F-150,d337,GRAY,Automatic,88882.0,47808.0,Pickup Truck,Gasoline,MO,51047.0,125,2.0,0.0,1,1,1,1,1,1,0,1,1,0,0,1,0,5,2111
2112,Honda,Pilot,d594,BLACK,Automatic,80018.0,22995.0,SUV / Crossover,Gasoline,MO,,22,2.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,2112
